name,x,y,abstention
Saint-Hérent,3.1401674337240113,45.46032487609144,24.509803921568626
Ternant-les-Eaux,3.1276281050595345,45.48125545069924,8.333333333333332
Égliseneuve-d'Entraigues,2.822696207472152,45.42118207852119,0
Besse-et-Saint-Anastaise,2.9070413066866614,45.496779794939755,22.949689869055824
Chambon-sur-Lac,2.8687990747074403,45.56025239171491,16.745283018867923
Compains,2.924634205533674,45.436445876695174,23.52941176470588
Espinchal,2.8790952117712756,45.394643629092435,28.676470588235293
Murol,2.922788890499131,45.586506001062105,15.831663326653306
Saint-Diéry,3.0089161476301,45.54012177915699,23.595505617977526
Saint-Pierre-Colamine,2.9747430819270644,45.51429957552564,22.93577981651376
Saint-Victor-la-Rivière,2.9352713966083797,45.54891120586504,22.45762711864407
Valbeleix,2.9983953226763744,45.4741059802675,35.714285714285715
Chadeleuf,3.1811758545982975,45.58115079895078,20.42042042042042
Champeix,3.1285903142994096,45.58409821335375,19.410569105691057
Chidrac,3.1504496136211992,45.55949121133964,17.032967032967033
Clémensat,3.1052129256556693,45.56419588225545,6.593406593406594
Courgoul,3.046493377743361,45.51178139298289,15.277777777777779
Creste,3.0513157219506652,45.555680771601025,24.137931034482758
Grandeyrolles,3.0467201089679925,45.58298934355615,16.3265306122449
Ludesse,3.098873830277729,45.61568276916961,14.204545454545455
Montaigut-le-Blanc,3.0792537868782492,45.58638209812767,20.13201320132013
Montaigut-le-Blanc,3.0792537868782492,45.58638209812767,16.1631419939577
Neschers,3.165307897303109,45.591809675144965,18.730650154798763
Saint-Cirgues-sur-Couze,3.1441994573077485,45.545976832462465,19.18819188191882
Saint-Floret,3.093681883302537,45.53936004130452,21.17117117117117
Saint-Nectaire,2.997796356086091,45.59191132815914,20.650406504065042
Saint-Vincent,3.1259007703341446,45.54721701991909,13.194444444444445
Saint-Vincent,3.1259007703341446,45.54721701991909,19.770114942528735
Saint-Vincent,3.1259007703341446,45.54721701991909,18.633540372670808
Saint-Vincent,3.1259007703341446,45.54721701991909,16.828478964401295
Saurier,3.055223621284619,45.53576902306366,15.625
Tourzel-Ronzières,3.1180215777297926,45.52081827231265,29.78723404255319
Verrières,3.035541561324916,45.56810362976561,9.523809523809524
Verrières,3.035541561324916,45.56810362976561,15.482573726541554
Verrières,3.035541561324916,45.56810362976561,14.596273291925465
Verrières,3.035541561324916,45.56810362976561,13.91941391941392
Verrières,3.035541561324916,45.56810362976561,16.374269005847953
Verrières,3.035541561324916,45.56810362976561,16.666666666666664
Verrières,3.035541561324916,45.56810362976561,12.987012987012985
Verrières,3.035541561324916,45.56810362976561,19.870967741935484
Aulhat-Saint-Privat,3.3227038900751995,45.574732853817615,0
Bergonne,3.216747141634948,45.50973093051073,19.148936170212767
Coudes,3.201387755666135,45.610538315388354,14.89841986455982
Flat,3.2940492244273707,45.57176269095192,0
Issoire,3.244993708369286,45.54555791402305,21.101728201099764
Le Broc,3.251501012077554,45.50379035060928,15.059687786960515
Le Broc,3.251501012077554,45.50379035060928,15.769944341372913
Meilhaud,3.165902025484141,45.54299829288444,25.304136253041364
Montpeyroux,3.203917872177074,45.62534632067023,12.757201646090536
Montpeyroux,3.203917872177074,45.62534632067023,13.271604938271606
Montpeyroux,3.203917872177074,45.62534632067023,18.685121107266436
Montpeyroux,3.203917872177074,45.62534632067023,11.464968152866243
Orbeil,3.268783588988664,45.57118821476629,16.968011126564672
Pardines,3.1824526061623617,45.56200233513913,15.517241379310345
Perrier,3.199132356887429,45.54529600504816,18.113772455089823
Saint-Babel,3.300478098918624,45.6026960010258,17.639429312581065
Saint-Yvoine,3.225728547803587,45.575012285219245,17.07920792079208
Sauvagnat-Sainte-Marthe,3.208541755236739,45.58970597356607,14.714714714714713
Solignat,3.1854142309044793,45.52347543855065,21.73913043478261
Vodable,3.1346190972189185,45.50424193983649,15.294117647058824
Auzat-la-Combelle,3.32589605721632,45.45081036531982,23.890784982935152
Brassac-les-Mines,3.3206115786824273,45.41991601687601,25
Champagnat-le-Jeune,3.4164520985756277,45.44457383147752,14.084507042253522
Esteil,3.3673787229307672,45.45305462139507,15.873015873015872
Jumeaux,3.3482549675604028,45.43440970540382,16.849015317286653
La Chapelle-sur-Usson,3.3923101142217686,45.46377810685873,14.102564102564102
Lamontgie,3.3288389455594913,45.47458462607351,19.456066945606697
Peslières,3.473470730572355,45.43780450052176,21.21212121212121
Saint-Jean-Saint-Gervais,3.3875676442238527,45.421593533011865,22.018348623853214
Saint-Martin-d'Ollières,3.449082990225796,45.41706877356688,22.142857142857142
Valz-sous-Châteauneuf,3.4216381691812097,45.43087649150351,15.151515151515152
Bagnols,2.6386750342742133,45.49804584431146,18.439716312056735
Bagnols,2.6386750342742133,45.49804584431146,19.69439728353141
Chastreix,2.7534777628647458,45.512525255036536,27.67527675276753
Cros,2.6079681994338677,45.46690691947602,13.502109704641349
Cros,2.6079681994338677,45.46690691947602,19.653179190751445
La Tour-d'Auvergne,2.7075705783555213,45.54424422841581,18.45342706502636
Picherande,2.792021739712285,45.46948353499869,24.233128834355828
Saint-Donat,2.7042065344723367,45.46285162651497,29.074889867841406
Saint-Genès-Champespe,2.7251304119067608,45.41550152410596,21.568627450980394
Trémouille-Saint-Loup,2.5636262865546384,45.48607414187771,20.359281437125748
Antoingt,3.1840281710512284,45.50045113074791,19.791666666666664
Beaulieu,3.2857115254324225,45.44341645213042,17.77251184834123
Beaulieu,3.2857115254324225,45.44341645213042,26.506024096385545
Beaulieu,3.2857115254324225,45.44341645213042,12.82051282051282
Beaulieu,3.2857115254324225,45.44341645213042,15.866388308977037
Beaulieu,3.2857115254324225,45.44341645213042,25.581395348837212
Beaulieu,3.2857115254324225,45.44341645213042,14.792899408284024
Beaulieu,3.2857115254324225,45.44341645213042,14.175257731958762
Beaulieu,3.2857115254324225,45.44341645213042,16.883116883116884
Beaulieu,3.2857115254324225,45.44341645213042,9.49367088607595
Beaulieu,3.2857115254324225,45.44341645213042,21.613832853025936
Boudes,3.1824625386252445,45.45225514855984,16.810344827586206
Chalus,3.208032919610903,45.46464841710204,17.647058823529413
Charbonnier-les-Mines,3.2819608155078837,45.41815475451247,15.73926868044515
Collanges,3.214853835027805,45.435305185231826,11.71875
Gignat,3.2184168220908727,45.486510617826426,16.3265306122449
Le Breuil-sur-Couze,3.2667636444069963,45.46712048617515,17.62402088772846
Mareugheol,3.1617020458530156,45.48407561588007,17.575757575757574
Moriat,3.259426894244279,45.404834643446925,15.692307692307692
Nonette,3.2837434585850667,45.48469671852251,0
Orsonnette,3.3016408359430947,45.46904447134083,0
Saint-Germain-Lembron,3.2429541280070584,45.45334031961069,19.775280898876403
Saint-Gervazy,3.2129488087465883,45.40126915566423,15.899581589958158
Vichel,3.2409330041142876,45.424073263659736,11.983471074380166
Villeneuve,3.1874595577117137,45.47759924986883,14.758751182592242
Villeneuve,3.1874595577117137,45.47759924986883,21.158690176322416
Villeneuve,3.1874595577117137,45.47759924986883,6.521739130434782
Villeneuve,3.1874595577117137,45.47759924986883,18.345323741007196
Villeneuve,3.1874595577117137,45.47759924986883,18.06853582554517
Villeneuve,3.1874595577117137,45.47759924986883,22.65625
Égliseneuve-des-Liards,3.420531702153481,45.56587651885429,0
Bansat,3.3603385056292634,45.48345196887489,10.552763819095476
Brenat,3.309613906454477,45.54946950893984,15.355086372360843
Chaméane,3.4383921667716932,45.51980248322777,13.157894736842104
Les Pradeaux,3.2915996349285166,45.51327073287447,16.25
Parentignat,3.286961054397352,45.531308907696655,15.172413793103448
Saint-Étienne-sur-Usson,3.4009975592709827,45.507639617451744,0
Saint-Genès-la-Tourette,3.480934277760704,45.51793030087005,24.15730337078652
Saint-Jean-en-Val,3.36496438418104,45.51280435358438,13.829787234042554
Saint-Martin-des-Plains,3.3110476831854414,45.495032388842304,14.814814814814813
Saint-Quentin-sur-Sauxillanges,3.415887130104665,45.54524677870056,21.73913043478261
Saint-Rémy-de-Chargnat,3.325234737554704,45.50958539560456,10.983981693363845
Sauxillanges,3.3721120958226742,45.5629361325671,18.79271070615034
Sugères,3.411889375423458,45.60035610565579,13.793103448275861
Usson,3.34282083230545,45.527313925419136,18.90547263681592
Varennes-sur-Usson,3.3239919055257436,45.53530786082329,18.090452261306535
Vernet-la-Varenne,3.4544161504668924,45.47842279303721,23.063973063973066
Avèze,2.6061460973315285,45.597096499481594,23.90532544378698
Avèze,2.6061460973315285,45.597096499481594,16.86046511627907
Labessette,2.5360886970745016,45.496142834518594,24.358974358974358
Larodde,2.5541081772525147,45.52438993357892,24.199288256227756
Saint-Sauves-d'Auvergne,2.69301745776041,45.611562138555065,17.61071060762101
Singles,2.5520634835355747,45.56007981918042,20.212765957446805
Tauves,2.627319792017877,45.56354229892294,21.182943603851445
Aigueperse,3.2012881862477665,46.01483440363408,18.980891719745223
Aigueperse,3.2012881862477665,46.01483440363408,20.982142857142858
Artonne,3.150157046805844,46.00588070998483,13.198757763975156
Aubiat,3.1926481365354578,45.98066615353843,14.206128133704734
Bussières-et-Pruns,3.2382321708186623,46.00684902017937,20.408163265306122
Chaptuzat,3.1701099340269683,46.030232796059856,13.019390581717452
Effiat,3.2688274699118223,46.04442540005197,16.68757841907152
Montpensier,3.2264403850966152,46.03780872298262,13.823529411764707
Saint-Agoulin,3.129205258625577,46.04028489292892,14.785992217898833
Saint-Genès-du-Retz,3.212104239484296,46.06296877275685,13.23529411764706
Sardon,3.2225540459957505,45.96337727663674,11.654135338345863
Thuret,3.2618475046829323,45.97385217059904,15.527950310559005
Vensat,3.166020094275225,46.054213157427945,14.210526315789473
Beauregard-Vendon,3.1131210019173907,45.965665466169895,11.071849234393403
Champs,3.0934526691325184,46.061665690664626,17.02127659574468
Champs,3.0934526691325184,46.061665690664626,16.352201257861633
Combronde,3.0806344786568305,45.9858178877364,20.27114267269206
Davayat,3.115415199151698,45.94711233252355,12.616822429906541
Gimeaux,3.098158187842874,45.94881260493485,11.838006230529595
Jozerand,3.0989481464545254,46.02484807316244,9.836065573770492
Montcel,3.0641323889455516,46.01457103056063,17.223650385604113
Montcel,3.0641323889455516,46.01457103056063,17.038777908343125
Prompsat,3.0722370191903545,45.945037751377235,12.5
Saint-Hilaire-la-Croix,3.0448085727332184,46.03953849731131,17.525773195876287
Saint-Myon,3.1295584240880454,45.98709698776994,17.142857142857142
Teilhède,3.0524778013381426,45.96149397053178,15.934065934065933
Yssac-la-Tourette,3.0922903328486577,45.93440104735917,10.380622837370241
Chappes,3.226746159182038,45.86533870295212,15.18987341772152
Chappes,3.226746159182038,45.86533870295212,16.27906976744186
Chappes,3.226746159182038,45.86533870295212,16.205533596837945
Chappes,3.226746159182038,45.86533870295212,15.864246250986582
Chavaroux,3.258360671961647,45.85581946253846,11.647727272727272
Clerlande,3.190133998872492,45.916303592849474,12.771084337349398
Ennezat,3.2164041969769395,45.89567807480451,13.769470404984425
Entraigues,3.263848891002838,45.88421585436932,13.88888888888889
Entraigues,3.263848891002838,45.88421585436932,14.545454545454545
Martres-sur-Morge,3.2193577400589675,45.93679375004495,14.36893203883495
Saint-Beauzire,3.1842608766399,45.854543195533395,18.33910034602076
Saint-Beauzire,3.1842608766399,45.854543195533395,15.816326530612246
Saint-Ignat,3.2733186172836715,45.91989273520278,16.69085631349782
Saint-Laure,3.2930528163512816,45.89814020138366,13.349514563106796
Surat,3.259333945590124,45.94020363356863,17.3697270471464
Varennes-sur-Morge,3.186390508140588,45.939892172692474,12.580645161290322
Châteauneuf-les-Bains,2.8874401775955816,46.025464369383386,14.695340501792115
Charbonnières-les-Varennes,2.980027195049683,45.898106792384866,16.806083650190114
Charbonnières-les-Vieilles,3.0076479912590695,45.99164776449666,14.201183431952662
Les Ancizes-Comps,2.8053974287370793,45.93313252631516,22.389181066867017
Loubeyrat,3.006772352849337,45.936757534030335,15.585774058577407
Manzat,2.940419680642087,45.94489078247462,18.054256314312443
Queuille,2.8372627552158876,45.97287122855743,22.07207207207207
Saint-Angel,2.939564753371692,46.00186782709216,15.206611570247933
Saint-Angel,2.939564753371692,46.00186782709216,16.412859560067684
Saint-Angel,2.939564753371692,46.00186782709216,17.599999999999998
Saint-Georges-de-Mons,2.8652614973772756,45.94257842236894,23.80649267982177
Vitrac,2.8949707457639646,45.97862696689054,23.809523809523807
Vitrac,2.8949707457639646,45.97862696689054,16.598639455782312
Vitrac,2.8949707457639646,45.97862696689054,16.333333333333332
Blot-l'Église,2.9577387372434636,46.03375856526727,0
Lisseuil,2.934297444270734,46.05696006608906,14.563106796116504
Marcillat,3.0338499294224865,46.07755570941692,14.979757085020243
Menat,2.8952300513240754,46.111035796604995,21.568627450980394
Neuf-Église,2.8684697329191797,46.09812993395627,0
Pouzol,2.973824389947097,46.094333320390184,22.123893805309734
Saint-Gal-sur-Sioule,2.9941659017303803,46.10793880682785,18.181818181818183
Saint-Pardoux,3.005031366510494,46.054323278958925,18.20809248554913
Saint-Pardoux,3.005031366510494,46.054323278958925,17.866435385949696
Saint-Pardoux,3.005031366510494,46.054323278958925,16.70103092783505
Saint-Quintin-sur-Sioule,3.0694692463109443,46.092541144234545,15.946843853820598
Saint-Rémy-de-Blot,2.9483559809622233,46.0773814364262,21.025641025641026
Servant,2.932170970380864,46.13834922942208,16.43002028397566
Teilhet,2.8163887684166333,46.102370981653216,12.781954887218044
Teilhet,2.8163887684166333,46.102370981653216,21.666666666666668
Ars-les-Favets,2.7485080769722026,46.20026558228049,22.95918367346939
Buxières-sous-Montaigut,2.837055095975323,46.201716812386984,17.791411042944784
Durmignat,2.8931605199449284,46.196820308847826,15.789473684210526
La Crouzille,2.7515889622155645,46.171848863147865,19.672131147540984
Lapeyrouse,2.8783545191687825,46.231630074655,8.870967741935484
Lapeyrouse,2.8783545191687825,46.231630074655,17.51054852320675
Montaigut,2.801497594290901,46.18008784106101,24.740932642487046
Moureuille,2.8902658897050464,46.162601397484686,17.441860465116278
Saint-Éloy-les-Mines,2.8427819090381203,46.1638161262213,0
Virlet,2.7022576624529475,46.154565798816016,25.462962962962965
Youx,2.8044148596810685,46.140871413294775,21.17224880382775
Bussières,2.6473955975181354,46.063915089059144,4.761904761904762
Bussières,2.6473955975181354,46.063915089059144,20.698924731182796
Bussières,2.6473955975181354,46.063915089059144,25.471698113207548
Bussières,2.6473955975181354,46.063915089059144,12.925170068027212
Bussières,2.6473955975181354,46.063915089059144,17.092337917485263
Bussières,2.6473955975181354,46.063915089059144,22.448979591836736
Bussières,2.6473955975181354,46.063915089059144,21.138211382113823
Château-sur-Cher,2.5687865448304716,46.11686740823743,33.78378378378378
La Cellette,2.726495068097291,46.09558837548968,18.552036199095024
La Cellette,2.726495068097291,46.09558837548968,13.380281690140844
Le Quartier,2.7606840087253963,46.12201396118579,21.578947368421055
Pionsat,2.6853496023642327,46.11999591428049,20.05610098176718
Roche-d'Agoux,2.642144224491811,46.0409495287146,16.49484536082474
Saint-Hilaire,2.6198950845573625,46.10550252500079,24.528301886792452
Saint-Hilaire,2.6198950845573625,46.10550252500079,14.23611111111111
Saint-Hilaire,2.6198950845573625,46.10550252500079,7.446808510638298
Saint-Hilaire,2.6198950845573625,46.10550252500079,13.34106728538283
Saint-Hilaire,2.6198950845573625,46.10550252500079,18.30209481808159
Saint-Hilaire,2.6198950845573625,46.10550252500079,21.333333333333336
Saint-Hilaire,2.6198950845573625,46.10550252500079,20
Saint-Hilaire,2.6198950845573625,46.10550252500079,28.333333333333332
Saint-Hilaire,2.6198950845573625,46.10550252500079,8.881578947368421
Saint-Maigner,2.686047993399368,46.07840384318649,14.634146341463413
Saint-Maurice-près-Pionsat,2.593051163852763,46.06875101654984,23.053892215568865
Vergheas,2.6223313813758184,46.024449438761614,24.175824175824175
Combrailles,2.641584182422598,45.840854011459506,19.886363636363637
Condat-en-Combraille,2.5659993191475157,45.8621754778701,23.26139088729017
Fernoël,2.4221708633268015,45.81757783030385,23.076923076923077
Giat,2.476854621002393,45.79935579306346,21.958041958041957
La Celle,2.4743877152283984,45.84973716408811,24.641833810888254
La Celle,2.4743877152283984,45.84973716408811,17.16417910447761
La Celle,2.4743877152283984,45.84973716408811,18.421052631578945
La Celle,2.4743877152283984,45.84973716408811,12.358490566037736
Landogne,2.6488633327128217,45.88268670157072,19.617224880382775
Miremont,2.7176323588568096,45.907640589163115,18.187203791469194
Miremont,2.7176323588568096,45.907640589163115,22.741433021806852
Montel-de-Gelat,2.5856164518459943,45.93905938679418,20
Pontaumur,2.6823946914505004,45.860130614437075,22.42063492063492
Puy-Saint-Gulmier,2.627445483798176,45.794899197855734,19.696969696969695
Saint-Étienne-des-Champs,2.579545103260864,45.81660668504005,0
Saint-Avit,2.525683216926465,45.875890073787915,24.203821656050955
Saint-Avit,2.525683216926465,45.875890073787915,13.043478260869565
Saint-Avit,2.525683216926465,45.875890073787915,12.523719165085389
Saint-Avit,2.525683216926465,45.875890073787915,16.363636363636363
Saint-Avit,2.525683216926465,45.875890073787915,17.93103448275862
Saint-Avit,2.525683216926465,45.875890073787915,24.663677130044842
Saint-Avit,2.525683216926465,45.875890073787915,12.62135922330097
Saint-Hilaire-les-Monges,2.6651902452798875,45.8079837268229,21.875
Tralaigues,2.593966323231089,45.90132681741121,14.925373134328357
Villosanges,2.645206864387871,45.919034927461574,22.58064516129032
Voingt,2.5405470998948307,45.80613779891232,16.666666666666664
Bromont-Lamothe,2.810211639038525,45.832243934992135,17.857142857142858
Chapdes-Beaufort,2.8554293433403184,45.89234124773731,17.432150313152402
Cisternes-la-Forêt,2.714636044264803,45.808021189620646,21.108179419525065
La Goutelle,2.7470240443802254,45.84447024437749,18.07909604519774
Montfermy,2.7975750081315995,45.87100158519499,17.77777777777778
Pontgibaud,2.8536081397270663,45.82683937832036,19.12350597609562
Pulvérières,2.9222936140584954,45.88219375829212,19.122257053291534
Saint-Jacques-d'Ambur,2.76646642983199,45.89668172930176,15.441176470588236
Saint-Ours,2.9154545358743382,45.839148759873254,18.71069182389937
Saint-Ours,2.9154545358743382,45.839148759873254,16.30648330058939
Saint-Pierre-le-Chastel,2.8360376110825243,45.79379317400541,18.209876543209877
Bas-et-Lezat,3.308124663939949,46.03709227273396,15.254237288135593
Beaumont-lès-Randan,3.383285142415063,45.99636384817669,14.285714285714285
Mons,3.4223809914255847,46.00045548310366,20
Mons,3.4223809914255847,46.00045548310366,17.363344051446948
Mons,3.4223809914255847,46.00045548310366,14.342001576044131
Mons,3.4223809914255847,46.00045548310366,10.425844346549193
Mons,3.4223809914255847,46.00045548310366,16.93227091633466
Mons,3.4223809914255847,46.00045548310366,15.489130434782608
Mons,3.4223809914255847,46.00045548310366,16.212534059945504
Randan,3.363643069290614,46.01162331149039,17.15686274509804
Saint-André-le-Coq,3.30759550007234,45.95791857738487,18.357487922705314
Saint-Clément-de-Régnat,3.295232026865873,45.998016777907615,18.843683083511777
Saint-Denis-Combarnazat,3.3480990112241837,45.975825570242485,19.689119170984455
Saint-Priest-Bramefant,3.4400955198723637,46.028579292380186,19.747899159663866
Saint-Sylvestre-Pragoulin,3.3958357111395334,46.048954597791855,16.572077185017026
Villeneuve-les-Cerfs,3.3291926175382267,46.01886529106295,22.900763358778626
Cellule,3.1468798298626712,45.94611310835694,0
Châtel-Guyon,3.0632141862506668,45.92069816137272,0
La Moutade,3.151244872177948,45.9678476135703,0
Le Cheix,3.1818809183582983,45.95730410212896,12.959381044487428
Ménétrol,3.1329664993644055,45.86144571987985,18.82530120481928
Pessat-Villeneuve,3.158220540433175,45.92303887346656,14.553014553014554
Saint-Bonnet-près-Riom,3.116285000142668,45.92851979135871,15.149625935162096
Châteaugay,3.09326924661224,45.8537275147483,17.31477691363078
Enval,3.0529585865533084,45.897159493312806,11.152764761012184
Malauzat,3.0610469859104636,45.86021734801966,14.351320321469574
Marsat,3.0832198555328816,45.872900322934576,13.008130081300814
Mozac,3.084841726601742,45.89227856328496,16.350710900473935
Volvic,3.018998260773847,45.868191663969114,21.954090641553854
Riom,3.1324710317199695,45.894266119757766,21.42141306163354
Ayat-sur-Sioule,2.8870085712489812,46.06155329913934,9.701492537313433
Biollet,2.693444415836326,45.99265590515936,17.898832684824903
Charensat,2.643911894131769,45.98341280131987,20.5607476635514
Espinasse,2.7107426731026054,46.03409322923604,14.0625
Espinasse,2.7107426731026054,46.03409322923604,25.185185185185183
Gouttières,2.775083165682569,46.064226643366936,20.063694267515924
Saint-Gervais-d'Auvergne,2.830903832204902,46.01897014935992,21.726190476190478
Saint-Julien-la-Geneste,2.7408771078638376,46.04920455892155,18.181818181818183
Saint-Priest-des-Champs,2.749033681649728,45.972014052712915,22.393162393162395
Sainte-Christine,2.8314077098407258,46.07230880698231,16.27906976744186
Sauret-Besserve,2.803231257925399,45.98947948219532,12.804878048780488
Châteldon,3.552968698944072,45.97339472313566,17.546583850931675
Lachaux,3.59393308393899,45.99231229964405,18.81918819188192
Noalhat,3.4629124315790243,45.91850569307817,18.07909604519774
Paslières,3.5081987974999995,45.9233870148022,18.835616438356166
Puy-Guillaume,3.497329016968876,45.96109924958409,19.88582302568982
Ris,3.5127003451835277,46.00387525254683,17.449664429530202
Ris,3.5127003451835277,46.00387525254683,0
Aubusson-d'Auvergne,3.5988844490563023,45.753212046310395,18.316831683168317
Augerolles,3.6308857818251496,45.736736324924784,20
Courpière,3.5412184190311247,45.75801722296987,20.245979186376537
La Renaudie,3.709509611757296,45.741475344311326,14.728682170542637
Olmet,3.663955669286244,45.7163892150461,20.858895705521473
Sainte-Agathe,3.622750167019728,45.821237495291136,21.666666666666668
Sauviat,3.5569771176981564,45.71890473371634,16.933638443935926
Sermentizon,3.4857025109677027,45.76407689545694,16.444444444444446
Vollore-Montagne,3.68768522909924,45.782785827831574,19.469026548672566
Vollore-Ville,3.610881898559081,45.78436828976777,16.666666666666664
Bulhon,3.3913359162350876,45.884800563839306,17.59259259259259
Charnat,3.4349488173269926,45.94495694890944,17.197452229299362
Crevant-Laveine,3.401461408825479,45.90236928461592,20.533333333333335
Culhat,3.343670711151929,45.86052775824423,17.54601226993865
Lempty,3.3295783084948396,45.82915437970677,12.903225806451612
Lezoux,3.386287285280847,45.8287529187162,20.43037348503586
Néronde-sur-Dore,3.50704807722659,45.798984055894145,18.02469135802469
Orléat,3.4386958120097577,45.85964101797612,19.66386554621849
Peschadoires,3.48118616404153,45.826935835326445,22.858672376873663
Saint-Jean-d'Heurs,3.4464872211190936,45.81498356701447,17.060367454068242
Seychalles,3.336516820240353,45.806433190991406,18.007662835249043
Vinzelles,3.415642692115112,45.92749780715806,15.579710144927535
Vinzelles,3.415642692115112,45.92749780715806,16.203703703703702
Joze,3.3036238443464043,45.86824537929155,14.797136038186157
Limons,3.4457188399816596,45.976113172730194,17.421602787456447
Luzillat,3.385366695016571,45.95880339342107,18.39080459770115
Maringues,3.3384459228353425,45.92098208864133,25.588235294117645
Arconsat,3.7159628866155896,45.89813042356426,18.689788053949904
Celles-sur-Durolle,3.651981224505237,45.8720418360839,22.505462490895848
Chabreloche,3.6992783539770504,45.87111313966582,22.35772357723577
La Monnerie-le-Montel,3.611619597523099,45.87326619634281,27.65765765765766
Palladuc,3.642209799902074,45.908232475147095,13.849765258215962
Saint-Rémy-sur-Durolle,3.5845872887162473,45.8957832192813,22.008862629246675
Saint-Victor-Montvianeix,3.6113226137963657,45.93812028172248,21.951219512195124
Viscomtat,3.6899793385139312,45.82868144866232,19.198312236286917
Dorat,3.4809140965215666,45.89563399644175,14.486921529175051
Escoutoux,3.5542899109775146,45.815773026515096,17.73177317731773
Thiers,3.5394534839704987,45.862056024312395,25.735386155964452
Étampes,2.138388806820022,48.42112660804017,0
Boissy-le-Sec,2.0914332732549865,48.48466899937098,18.560606060606062
Boutervilliers,2.0511493344648923,48.4555842268438,13.186813186813188
Bouville,2.2783867314339155,48.432648811583064,19.45137157107232
Bouville,2.2783867314339155,48.432648811583064,15.024630541871922
Bouville,2.2783867314339155,48.432648811583064,18.618042226487525
Brières-les-Scellés,2.1429020349130545,48.463677456398095,10.866752910737388
Chalo-Saint-Mars,2.0515872516741744,48.41673021307646,14.169570267131244
Morigny-Champigny,2.207499769562575,48.44094210124467,17.6841501862998
Ormoy-la-Rivière,2.164301047983665,48.40047994785791,17.344173441734416
Puiselet-le-Marais,2.263443887972416,48.39932259634789,5.314009661835748
Saint-Hilaire,2.0870734259850265,48.441619030764365,24.528301886792452
Saint-Hilaire,2.0870734259850265,48.441619030764365,14.23611111111111
Saint-Hilaire,2.0870734259850265,48.441619030764365,7.446808510638298
Saint-Hilaire,2.0870734259850265,48.441619030764365,13.34106728538283
Saint-Hilaire,2.0870734259850265,48.441619030764365,18.30209481808159
Saint-Hilaire,2.0870734259850265,48.441619030764365,21.333333333333336
Saint-Hilaire,2.0870734259850265,48.441619030764365,20
Saint-Hilaire,2.0870734259850265,48.441619030764365,28.333333333333332
Saint-Hilaire,2.0870734259850265,48.441619030764365,8.881578947368421
Valpuiseaux,2.3032857609341324,48.3922271119364,14.705882352941178
Étréchy,2.1792842993729327,48.49248226709488,0
Auvers-Saint-Georges,2.2260047296647465,48.47737081734831,17.045454545454543
Bouray-sur-Juine,2.296103432988425,48.51230206786288,16.402786573780876
Chamarande,2.218001301474765,48.51677248137161,14.819277108433734
Chauffour-lès-Étréchy,2.1684376451693423,48.507861773870616,0
Janville-sur-Juine,2.253859105672555,48.50111396531423,13.553607552258933
Lardy,2.2701741032568443,48.527036786695646,17.480537862703468
Mauchamps,2.1971815176686484,48.527268086640035,14.349775784753364
Souzy-la-Briche,2.1543235221268415,48.52691590500558,11.29032258064516
Torfou,2.234471533230343,48.532050105226254,15.07537688442211
Villeconin,2.1281313404203757,48.5019147841778,12.1160409556314
Villeneuve-sur-Auvers,2.254152075974769,48.46711849549225,16.94214876033058
Authon-la-Plaine,1.9567707503095464,48.45341302247268,19.387755102040817
Chatignonville,1.9325275091922904,48.468759785141074,16.666666666666664
Corbreuse,1.960311349082506,48.49476356313927,13.298791018998275
Dourdan,1.9943077199522403,48.5359350398092,17.978739793560315
La Forêt-le-Roi,2.0468509559772357,48.47551877234506,17.150395778364118
Les Granges-le-Roi,2.0105992569566684,48.49810730898735,14.543404735062007
Mérobert,1.99629511059184,48.4157788521712,16.849015317286653
Plessis-Saint-Benoist,2.003051028243795,48.44519866447409,14.754098360655737
Richarville,1.998426142884921,48.46855041492154,8.626198083067091
Roinville,2.053331680447785,48.517066533578806,13.333333333333334
Saint-Escobille,1.9579624059524596,48.42241513359811,12.607449856733524
Baulne,2.38141442639818,48.49496961255561,19.444444444444446
Boissy-le-Cutté,2.285181785221659,48.47028844041859,18.095238095238095
Boutigny-sur-Essonne,2.395425360559394,48.43618225540352,20.322443784471787
Cerny,2.310683814646106,48.48598056486561,17.168070597673484
D'Huison-Longueville,2.327541221624201,48.45571895177279,16.54611211573237
Guigneville-sur-Essonne,2.3710370738679036,48.46385966026716,14.285714285714285
Itteville,2.3443131610942443,48.514521173449765,17.880107861439534
La Ferté-Alais,2.367349898153016,48.48122288994358,22.272555681389203
Mondeville,2.4204592920170183,48.49120331511045,18.60400829302004
Mondeville,2.4204592920170183,48.49120331511045,20.105820105820104
Orveau,2.296670046330754,48.44917678577282,15.66265060240964
Vayres-sur-Essonne,2.3456905755776627,48.431521192086805,16.83748169838946
Videlles,2.420686838173096,48.46836682640328,12.835249042145595
Abbéville-la-Rivière,2.191270769175989,48.343746143374766,20.77922077922078
Angerville,2.006190714370227,48.30956134274946,20.161290322580644
Angerville,2.006190714370227,48.30956134274946,19.962894248608535
Arrancourt,2.1515537700067164,48.3267034132016,14.705882352941178
Blandy,2.257857298327691,48.32375192996199,13.211009174311927
Blandy,2.257857298327691,48.32375192996199,8.333333333333332
Bois-Herpin,2.243990538006167,48.371790471351446,9.67741935483871
